Customer_ID,Age,Gender,Annual_Income,Employment_Type,Credit_Score
C10621,36,Male,2005341,Self-Employed,797.0
C10622,38,Female,2471337,Self-Employed,762.0
C10623,60,Female,1464520,Student,686.0
C10624,31,Female,536341,,826.0
C10625,59,Female,696974,Salaried,668.0
C10626,34,Male,2703916,Student,773.0
C10627,32,Male,881195,Self-Employed,706.0
C10628,46,Female,1862354,Student,592.0
C10629,48,Male,2828629,Student,635.0
C10630,34,Male,1314130,Salaried,790.0
C10631,26,Female,478800,Student,693.0
C10632,36,Female,2495142,Salaried,806.0
C10633,42,Male,2426171,Self-Employed,588.0
C10634,22,Female,2057883,Student,
C10635,24,Male,2735533,Salaried,818.0
C10636,57,Male,2394609,Salaried,848.0
C10637,22,Female,2158538,Self-Employed,771.0
C10638,37,Male,1200370,Self-Employed,692.0
C10639,51,Male,465622,Self-Employed,568.0
C10640,34,Male,2260011,Student,611.0
C10641,40,Female,2583802,Salaried,748.0
C10642,24,Female,2176738,Student,815.0
C10643,52,Male,2063880,Salaried,778.0
C10644,46,Female,2239459,Self-Employed,732.0
C10645,55,Male,1047988,Self-Employed,809.0
C10646,55,Male,615731,Self-Employed,642.0
C10647,35,Male,2000069,Salaried,649.0
C10648,22,Male,2846340,Salaried,576.0
C10649,34,Female,668665,Student,739.0
C10650,26,Female,492260,Student,605.0
C10651,42,Female,2210648,Salaried,633.0
C10652,26,Male,1441147,Salaried,578.0
C10653,57,Female,2738088,Student,805.0
C10654,45,Male,1573967,Salaried,612.0
C10655,31,Female,1708539,Self-Employed,813.0
C10656,57,Male,466876,Salaried,619.0
C10657,51,Male,2870686,Student,573.0
C10658,38,Female,1193460,Student,844.0
C10659,26,Female,1482856,Student,635.0
C10660,34,Male,1998678,Salaried,767.0
C10661,44,Male,2615430,Salaried,580.0
C10662,51,Female,2446764,Student,606.0
C10663,31,Male,2388850,Salaried,670.0
C10664,50,Female,585003,Self-Employed,777.0
C10665,32,Male,538759,Salaried,
C10666,30,Male,2544429,Salaried,740.0
C10667,38,Male,2764161,Student,785.0
C10668,27,Female,1984092,Salaried,580.0
C10669,37,Male,2758154,Salaried,679.0
C10670,35,Male,1157398,Student,835.0
C10671,32,Female,1248822,Student,710.0
C10672,52,Male,759171, salaried ,775.0
C10673,34,Male,2442284,Student,773.0
C10674,48,Female,2107404,Student,674.0
C10675,49,Female,906521,Self-Employed,764.0
C10676,47,Male,2997908,Self-Employed,835.0
C10677,31,Male,382061,Self-Employed,644.0
C10678,54,Female,2379785,Salaried,564.0
C10679,30,Female,861430,Student,785.0
C10680,32,Female,2416766,Salaried,644.0
C10681,55,Male,1606767,Student,742.0
C10682,34,Male,931857,Self-Employed,597.0
C10683,48,Male,455972,Salaried,615.0
C10684,22,Female,1977423,Self-Employed,777.0
C10685,45,Female,732016,Salaried,558.0
C10686,55,Female,1514365, salaried ,699.0
C10687,49,Female,2866182,Self-Employed,777.0
C10688,44,Male,2696661,Self-Employed,691.0
C10689,54,Female,1633370,Salaried,599.0
C10690,32,Female,2275489,Salaried,741.0
C10691,36,Female,2522371,Self-Employed,583.0
C10692,23,Female,1937638,Self-Employed,724.0
C10693,48,Male,857881,Student,676.0
C10694,49,Male,2490886,Self-Employed,713.0
C10695,51,Male,539008,Self-Employed,827.0
C10696,50,Male,1710546,,816.0
C10697,26,Male,2407479,Salaried,766.0
C10698,47,Male,1840654,Self-Employed,698.0
C10699,51,Female,1241851,Salaried,790.0
C10700,29,Male,1424022,Salaried,580.0
C10701,40,Male,1541471,Student,631.0
C10702,57,Male,2308906,Salaried,689.0
C10703,37,Female,2978748,Salaried,801.0
C10704,51,Female,2402173,Self-Employed,666.0
C10705,42,Female,1154632,Salaried,675.0
C10706,47,Female,600246,Student,836.0
C10707,46,Male,1577493,Self-Employed,844.0
C10708,47,Female,2616586,Salaried,561.0
C10709,52,Male,2013990,Self-Employed,721.0
C10710,57,Male,1168885,Student,758.0
C10711,32,Female,540485,Self-Employed,732.0
C10712,58,Male,981015,Student,841.0
C10713,46,Female,2234366,Self-Employed,825.0
C10714,44,Male,2108975,Self-Employed,625.0
C10715,34,Female,1519673,Self-Employed,835.0
C10716,37,Male,1201493,Self-Employed,676.0
C10717,47,Female,772539,Salaried,555.0
C10718,35,Female,2925651,Self-Employed,658.0
C10719,32,Female,1462463,Self-Employed,619.0
C10720,53,Male,2371472,Student,828.0
C10721,37,Female,1543803,Student,734.0
C10722,46,Female,1836877,Self-Employed,643.0
C10723,22,Female,2029989,Self-Employed,551.0
C10724,24,Male,1260747,Self-Employed,660.0
C10725,54,Female,2830261,Student,645.0
C10726,26,Female,1534733,Student,684.0
C10727,52,Male,2365677,Salaried,609.0
C10728,57,Female,2774151,Salaried,711.0
C10729,40,Male,1332615,Self-Employed,707.0
C10730,56,Female,931829,Self-Employed,767.0
C10731,38,Male,2918050, salaried ,729.0
C10732,59,Female,2421932,,768.0
C10733,30,Female,2435244,Self-Employed,606.0
C10734,38,Female,2854319,Student,591.0
C10735,36,Female,375469,Salaried,711.0
C10736,52,Female,2850762,Salaried,848.0
C10737,22,Female,614783,Self-Employed,669.0
C10738,54,Male,692316,Self-Employed,769.0
C10739,21,Female,888630,Student,848.0
C10740,33,Male,605938,Self-Employed,578.0
C10741,44,Male,525459,Self-Employed,569.0
C10742,26,Female,637930,Self-Employed,748.0
C10743,40,Male,1610653,Salaried,803.0
C10744,60,Male,1305757,Self-Employed,751.0
C10745,53,Female,1219938,,850.0
C10746,22,Female,763909,Salaried,561.0
C10747,44,Female,2926898,Self-Employed,713.0
C10748,44,Male,1197651,,763.0
C10749,23,Female,1576387,Salaried,754.0
C10750,47,Female,684023,Student,560.0
C10751,41,Male,872818,Student,588.0
C10752,48,Male,932686,Self-Employed,849.0
C10753,32,Female,2920973,Student,655.0
C10754,31,Female,775914,Salaried,605.0
C10755,50,Female,1687480,Student,604.0
C10756,49,Male,1769323,Self-Employed,601.0
C10757,27,Male,497261,Self-Employed,725.0
C10758,29,Male,1247582,Student,701.0
C10759,44,Female,518361,Self-Employed,833.0
C10760,54,Female,772333,Self-Employed,693.0
C10761,29,Female,2123290,Salaried,558.0
C10762,29,Male,1834741,Self-Employed,709.0
C10763,53,Male,1635948,Salaried,698.0
C10764,48,Male,876320,Salaried,648.0
C10765,57,Male,1985423,Self-Employed,767.0
C10766,52,Female,2742570,Student,833.0
C10767,59,Male,2594082,Salaried,679.0
C10768,28,Female,767630,Self-Employed,768.0
C10769,31,Female,2139735,Salaried,712.0
C10770,30,Male,958567,Self-Employed,768.0
C10771,23,Female,2626832,Student,686.0
C10772,52,Female,1577080,Self-Employed,
C10773,47,Male,2305258,Student,729.0
C10774,24,Male,1756124,Self-Employed,668.0
C10775,28,Male,2120879,Student,570.0
C10776,28,Male,2824209,Self-Employed,773.0
C10777,37,Female,663686,Salaried,714.0
C10778,39,Female,2739742,Salaried,733.0
C10779,32,Male,1603634,Student,704.0
C10780,58,Male,683647,Self-Employed,816.0
C10781,29,Female,1469350,Self-Employed,604.0
C10782,43,Male,450810,Self-Employed,574.0
C10783,38,Male,1759877,Salaried,710.0
C10784,36,Male,1575291,Salaried,811.0
C10785,54,Male,1356085,Self-Employed,689.0
C10786,60,Female,1499443,Salaried,676.0
C10787,21,Female,1975180,Self-Employed,728.0
C10788,39,Female,2532142,Self-Employed,653.0
C10789,25,Male,1359630,Self-Employed,719.0
C10790,38,Male,345469,Student,840.0
C10791,45,Male,1805568,Student,671.0
C10792,37,Female,2850710,Salaried,695.0
C10793,33,Male,1366163,Self-Employed,785.0
C10794,33,Female,631177,Self-Employed,752.0
C10795,32,Male,2734771,Student,657.0
C10796,34,Male,1432084,Self-Employed,707.0
C10797,35,Female,1308222,Salaried,692.0
C10798,48,Female,1097439,Self-Employed,669.0
C10799,24,Female,2273517,Student,678.0
C10800,22,Male,693589,Student,554.0
C10801,41,Female,1957084,,696.0
C10802,48,Male,1241541,Student,644.0
C10803,31,Male,1340913,Self-Employed,790.0
C10804,29,Male,882360,Salaried,739.0
C10805,45,Male,2480603,Student,763.0
C10806,36,Male,1524548,Self-Employed,630.0
C10807,50,Female,2804431,Student,562.0
C10808,26,Female,2535549,Student,665.0
C10809,25,Male,2353307,Salaried,698.0
C10810,43,Female,1515580,Self-Employed,680.0
C10811,36,Female,2861187,Student,587.0
C10812,50,Female,1879363,Self-Employed,610.0
C10813,41,Female,1478028,Self-Employed,769.0
C10814,35,Male,1238084,Self-Employed,821.0
C10815,27,Female,2767098,Salaried,846.0
C10816,27,Male,986340,Salaried,702.0
C10817,51,Male,2665802,Self-Employed,736.0
C10818,30,Male,917261,Self-Employed,732.0
C10819,41,Male,2358445,Salaried,664.0
C10820,53,Male,1061842,Salaried,648.0
C10821,56,Male,2555041,Salaried,571.0
C10822,31,Female,2556134,Student,560.0
C10823,25,Female,2271360,Student,650.0
C10824,51,Female,2978626,Student,660.0
C10825,48,Male,1683232,Student,708.0
C10826,34,Female,2564528,Student,842.0
C10827,44,Male,1791531,Student,815.0
C10828,28,Female,404545,Salaried,608.0
C10829,49,Male,1427754,Self-Employed,704.0
C10830,50,Male,387638,Student,717.0
C10831,32,Male,2093590,Self-Employed,846.0
C10832,39,Male,711565,Salaried,671.0
C10833,34,Female,1176932,Salaried,661.0
C10834,22,Male,2652847, salaried ,779.0
C10835,26,Female,2297080,Self-Employed,550.0
C10836,59,Female,1207313,Student,578.0
C10837,39,Male,1663811,Student,739.0
C10838,26,Male,1868828,Salaried,650.0
C10839,22,Male,1253607,Self-Employed,615.0
C10840,35,Male,2324520,Student,798.0
C10841,60,Female,697515,Self-Employed,623.0
C10842,36,Female,1451487,Student,557.0
C10843,60,Male,989919,Salaried,555.0
C10844,40,Male,2133556,Salaried,823.0
C10845,51,Female,2028540,Student,709.0
C10846,52,Female,2479034,Student,554.0
C10847,22,Male,1298593,Salaried,624.0
C10848,21,Male,923074,Student,648.0
C10849,57,Male,389556,Self-Employed,849.0
C10850,58,Female,2623644,Student,
C10851,26,Female,1190292,Salaried,
C10852,46,Male,2337413,Self-Employed,685.0
C10853,57,Male,1289165,Salaried,767.0
C10854,59,Female,1196433,,561.0
C10855,32,Male,932612,Self-Employed,656.0
C10856,53,Female,2409645,Student,688.0
C10857,46,Male,1073050,Self-Employed,571.0
C10858,58,Male,1100032,Salaried,630.0
C10859,26,Male,2203304,Self-Employed,751.0
C10860,45,Female,1698575,Self-Employed,756.0
C10861,21,Male,2314919,Salaried,556.0
C10862,35,Female,579589,Salaried,629.0
C10863,21,Female,2889027,Student,682.0
C10864,38,Female,939164,Self-Employed,632.0
C10865,53,Female,618838,Student,565.0
C10866,47,Female,595277,Salaried,561.0
C10867,33,Female,1141657,Student,718.0
C10868,38,Female,1443477,Student,660.0
C10869,35,Female,508020,Salaried,718.0
C10870,50,Male,1980927,Student,762.0
C10871,31,Male,1955920,Student,709.0
C10872,24,Male,2398174,Student,717.0
C10873,41,Male,344248,Student,765.0
C10874,54,Male,559877,Student,605.0
C10875,40,Male,854462,Self-Employed,618.0
C10876,29,Female,1483020,Salaried,
C10877,22,Male,1884846,Salaried,622.0
C10878,58,Female,844934,Salaried,813.0
C10879,51,Female,1268594,Salaried,675.0
C10880,27,Female,1686499,Student,574.0
C10881,23,Female,1769815,Student,761.0
C10882,26,Male,1721322,Salaried,678.0
C10883,36,Female,2028641,Self-Employed,585.0
C10884,53,Female,2340140,Student,614.0
C10885,27,Male,2565138,Student,816.0
C10886,53,Female,2906434,,688.0
C10887,21,Male,1360763,Student,625.0
C10888,50,Male,1186076,Student,713.0
C10889,32,Male,1053021,Student,588.0
C10890,59,Female,1245227,Student,667.0
C10891,40,Female,1754773,Self-Employed,730.0
C10892,31,Male,1931303,Salaried,838.0
C10893,30,Male,488139,Student,632.0
C10894,54,Female,2996691,Salaried,798.0
C10895,37,Female,413168,Salaried,673.0
C10896,35,Male,1382647,Salaried,818.0
C10897,50,Male,1521040,Student,568.0
C10898,42,Female,1232228,Student,590.0
C10899,47,Male,888812, salaried ,689.0
C10900,38,Male,1732458,Salaried,787.0
C10901,23,Male,319484,Salaried,641.0
C10902,21,Male,2307118,Self-Employed,586.0
C10903,22,Female,2134300,Self-Employed,601.0
C10904,43,Female,2381552,Student,637.0
C10905,41,Male,2503619,Student,666.0
C10906,50,Female,2696317,Self-Employed,722.0
C10907,56,Male,699272,Self-Employed,781.0
C10908,27,Male,2554577,Salaried,588.0
C10909,59,Female,1822536,Salaried,779.0
C10910,58,Male,633438,Self-Employed,847.0
C10911,45,Female,2956759,Salaried,658.0
C10912,42,Female,2491644,Salaried,611.0
C10913,28,Female,1025640,Student,843.0
C10914,28,Female,2704549,Salaried,824.0
C10915,21,Male,2273199,Salaried,587.0
C10916,46,Male,1507124,Student,804.0
C10917,38,Female,737676,Salaried,807.0
C10918,28,Male,2273973,Salaried,641.0
C10919,26,Female,2816651,Student,844.0
C10920,23,Male,820342,Salaried,607.0
C10921,46,Male,301170,Salaried,722.0
C10922,48,Female,919651,Self-Employed,761.0
C10923,46,Male,1095771,Salaried,568.0
C10924,25,Female,1323713,Self-Employed,826.0
C10925,22,Female,2936367,Self-Employed,827.0
C10926,25,Female,2901318,Salaried,663.0
C10927,51,Male,2110863,Self-Employed,681.0
C10928,50,Male,886950,Salaried,661.0
C10929,32,Male,871983,Self-Employed,601.0
C10930,23,Female,520391,Self-Employed,816.0
C10931,33,Male,2436687,Salaried,818.0
C10932,53,Male,896255,Student,722.0
C10933,26,Female,2724831,Self-Employed,678.0
C10934,52,Female,1920972,Salaried,753.0
C10935,39,Male,1615632,Self-Employed,700.0
C10936,26,Male,2809065, salaried ,776.0
C10937,58,Male,721263,Self-Employed,721.0
C10938,41,Male,1552043,Self-Employed,602.0
C10939,47,Male,998201,Salaried,822.0
C10940,24,Male,789004,Salaried,678.0
C10941,35,Female,2846408,Salaried,701.0
C10942,46,Male,1934219,,749.0
C10943,46,Female,734977, salaried ,817.0
C10944,23,Male,589847,Self-Employed,676.0
C10945,45,Female,1142148,Salaried,601.0
C10946,58,Female,2550830,Self-Employed,581.0
C10947,52,Female,692951,Student,735.0
C10948,29,Female,2302645,Student,676.0
C10949,57,Male,585135,Student,708.0
C10950,48,Female,1209322,Self-Employed,805.0
C10951,23,Male,1709467,Self-Employed,647.0
C10952,26,Female,648356,Salaried,744.0
C10953,57,Male,1371115,Student,613.0
C10954,29,Male,1023066,Self-Employed,759.0
C10955,24,Female,424654,Self-Employed,571.0
C10956,39,Female,302646,Salaried,
C10957,42,Male,692026,Salaried,628.0
C10958,43,Male,2320939,Student,606.0
C10959,47,Female,401677,Self-Employed,754.0
C10960,60,Male,1665146,Self-Employed,669.0
C10961,51,Male,366392,Student,633.0
C10962,22,Male,882298,Salaried,630.0
C10963,24,Male,781869,Salaried,769.0
C10964,21,Male,1217553,Student,714.0
C10965,36,Male,2307853,Self-Employed,813.0
C10966,35,Female,1436915,Self-Employed,701.0
C10967,58,Female,339878,Self-Employed,758.0
C10968,35,Male,690633,Student,826.0
C10969,22,Male,1122089,Salaried,792.0
C10970,56,Male,1051717,Student,777.0
C10971,31,Female,1824927,Self-Employed,722.0
C10972,57,Female,1247369,Student,
C10973,51,Male,2307999,,834.0
C10974,56,Male,981682,Salaried,585.0
C10975,53,Male,2130308,Salaried,779.0
C10976,26,Female,571928,Salaried,554.0
C10977,46,Male,2968745,Salaried,647.0
C10978,37,Male,2964057,Self-Employed,793.0
C10979,46,Male,1044193,Salaried,767.0
C10980,50,Female,932295,Student,735.0
C10981,41,Male,300374, salaried ,752.0
C10982,33,Female,2935158,Self-Employed,597.0
C10983,57,Female,403192,Self-Employed,776.0
C10984,47,Male,305675,Salaried,580.0
C10985,56,Male,563300,Self-Employed,646.0
C10986,30,Female,1096309,Salaried,575.0
C10987,54,Female,2933141,Student,703.0
C10988,33,Male,749793,Salaried,809.0
C10989,39,Male,1839130,Student,814.0
C10990,55,Male,2056196,Student,553.0
C10991,35,Female,2458295,Salaried,843.0
C10992,31,Female,2188337,Self-Employed,612.0
C10993,57,Male,2959713,Student,658.0
C10994,59,Female,2086537,Student,634.0
C10995,33,Male,2579523,Self-Employed,696.0
C10996,33,Male,1163563,Self-Employed,552.0
C10997,30,Male,1400562,Salaried,649.0
C10998,21,Male,2290372,,641.0
C10999,43,Female,2664879,Salaried,766.0
C11000,31,Male,313723,Salaried,808.0
C11001,54,Female,1471127,Self-Employed,561.0
C11002,27,Female,2466220, salaried ,673.0
C11003,46,Male,607713,Student,837.0
C11004,41,Female,1252589,Self-Employed,828.0
C11005,45,Male,1779954,Self-Employed,715.0
C11006,25,Male,523727,Student,
C11007,39,Male,2772517,Self-Employed,631.0
C11008,46,Female,1292930,Self-Employed,791.0
C11009,34,Female,2418253,Salaried,561.0
C11010,55,Male,1454081, salaried ,704.0
C11011,42,Female,1385203,Salaried,718.0
C11012,35,Female,2908159,,601.0
C11013,22,Male,2608138,Student,726.0
C11014,27,Female,1692815,Student,832.0
C11015,40,Female,1553292,Student,759.0
C11016,37,Female,2408179,,593.0
C11017,55,Male,2148351,Self-Employed,708.0
C11018,52,Male,2944017,Self-Employed,762.0
C11019,27,Female,1199464,Salaried,705.0
C11020,44,Male,604216,Student,596.0
C11021,39,Female,825727,Salaried,641.0
C11022,25,Male,1724766,,687.0
C11023,47,Female,1146370,Student,608.0
C11024,42,Female,2485156,Student,677.0
C11025,24,Female,2662941,Salaried,625.0
C11026,39,Female,804571,Student,592.0
C11027,50,Female,2972381,Salaried,662.0
C11028,34,Male,2004321,Salaried,555.0
C11029,35,Female,1012575,Student,782.0
C11030,25,Male,843193,Self-Employed,562.0
C11031,29,Male,746481,Student,585.0
C11032,60,Male,1571994,Self-Employed,640.0
C11033,45,Male,491923,Salaried,743.0
C11034,28,Female,654071,Salaried,683.0
C11035,40,Male,2335312,Student,561.0
C11036,28,Female,1619893,Self-Employed,650.0
C11037,38,Male,1725600,Salaried,562.0
C11038,26,Male,1176634,Salaried,678.0
C11039,45,Female,1801470,Student,632.0
C11040,43,Female,1225857,Salaried,820.0
C11041,46,Female,422057,Salaried,657.0
C11042,38,Male,1834152,Self-Employed,727.0
C11043,32,Female,518853,Student,607.0
C11044,30,Female,2159893,Salaried,694.0
C11045,29,Female,2769482,Student,816.0
C11046,38,Male,2102106,Self-Employed,557.0
C11047,39,Male,1857173,Student,641.0
C11048,47,Male,2903656,Self-Employed,657.0
C11049,23,Male,891858,Self-Employed,690.0
C11050,32,Female,2389728,Salaried,674.0
C11051,55,Female,860145,Student,849.0
C11052,57,Female,301293,Salaried,592.0
C11053,58,Male,950438,Self-Employed,
C11054,33,Male,1656578,Salaried,691.0
C11055,26,Male,472146,Self-Employed,736.0
C11056,28,Female,1052596,Student,574.0
C11057,26,Male,434360,Salaried,774.0
C11058,59,Female,956999,Salaried,708.0
C11059,56,Male,2243960,Student,631.0
C11060,53,Male,710871,Student,664.0
C11061,50,Male,1012143,Self-Employed,567.0
C11062,34,Female,666303,Salaried,750.0
C11063,40,Male,1338055,Self-Employed,788.0
C11064,54,Female,2354854,Salaried,850.0
C11065,53,Male,1750879,Self-Employed,636.0
C11066,41,Male,840516,Self-Employed,631.0
C11067,54,Female,1164173,Student,646.0
C11068,34,Female,2109110,Self-Employed,589.0
C11069,37,Female,1592723,Self-Employed,674.0
C11070,54,Female,1541820,Salaried,587.0
C11071,36,Male,2635528,Self-Employed,561.0
C11072,51,Male,2511748,Student,652.0
C11073,39,Female,959068,Self-Employed,806.0
C11074,32,Female,2201516,,842.0
C11075,29,Female,2436401,Self-Employed,809.0
C11076,45,Male,2729954,Salaried,838.0
C11077,40,Male,1012661,Self-Employed,812.0
C11078,35,Female,2265560,Salaried,746.0
C11079,50,Female,804758,Student,604.0
C11080,21,Female,1500302,Salaried,794.0
C11081,24,Female,496178,Student,843.0
C11082,59,Male,1930346,Self-Employed,699.0
C11083,47,Male,2147344,Self-Employed,749.0
C11084,42,Female,1506353,Self-Employed,665.0
C11085,21,Female,1411411,Salaried,728.0
C11086,44,Male,953463,Self-Employed,556.0
C11087,38,Male,2380152,Self-Employed,767.0
C11088,44,Female,2757935,Student,706.0
C11089,22,Female,658212,Student,777.0
C11090,43,Female,1044774,Student,662.0
C11091,44,Female,1929046,Student,675.0
C11092,32,Male,1287637,Student,593.0
C11093,23,Male,335065,Salaried,725.0
C11094,59,Female,356341,Salaried,827.0
C11095,49,Female,931340,Student,726.0
C11096,45,Male,2912521,,819.0
C11097,51,Female,1946047,Salaried,552.0
C11098,47,Female,989170,Self-Employed,772.0
C11099,26,Female,451304,Student,552.0
C11100,39,Female,2341700,Student,679.0
C11101,56,Female,1318517,Student,691.0
C11102,32,Female,1362946,Self-Employed,690.0
C11103,59,Female,1816489,Self-Employed,718.0
C11104,23,Male,916726,,781.0
C11105,34,Male,2264483,Student,762.0
C11106,35,Female,1147000,Student,565.0
