Alert_ID,Customer_ID,Alert_Date,Alert_Type,Risk_Level
F004239,C03118,2023-10-03,High Amount,Medium
F004240,C18301,2023-05-20,Location Mismatch,Medium
F004241,C12200,2023-04-26,Multiple Transactions,Medium
F004242,C07916,2023-12-25,Location Mismatch,Low
F004243,C15957,2023-12-28,High Amount,
F004244,C02245,2023-02-22,Location Mismatch,
F004245,C16353,2023-11-23,Multiple Transactions,Medium
F004246,C12900,2023-09-28,High Amount,Low
F004247,C07580,2023-07-18,Multiple Transactions,Low
F004248,C18140,2023-09-11,Location Mismatch,Medium
F004249,C18312,2023-09-16,High Amount,Medium
F004250,C03320,2023-11-03,High Amount,High
F004251,C01332,2023-06-07,Multiple Transactions,High
F004252,C07476,2023-07-12,Location Mismatch,Medium
F004253,C00588,2023-09-17,Multiple Transactions,Low
F004254,C18307,2023-12-21,Multiple Transactions,Low
F004255,C07829,2023-03-17,Location Mismatch,Medium
F004256,C09685,2023-12-23,HighAmount,Medium
F004257,C09340,2023-06-13,Multiple Transactions,
F004258,C08389,2023-11-06,Multiple Transactions,High
F004259,C16193,2023-03-09,Location Mismatch,
F004260,C17485,2023-05-02,Multiple Transactions,Medium
F004261,C08758,2023-11-23,Multiple Transactions,Medium
F004262,C03765,2023-03-17,High Amount,High
F004263,C07093,2023-06-23,High Amount,Medium
F004264,C09308,2023-12-06,Multiple Transactions,Medium
F004265,C03947,2023-05-27,Multiple Transactions,Medium
F004266,C14672,2023-08-23,Multiple Transactions,High
F004267,C09246,2023-05-08,High Amount,Low
F004268,C14462,2023-02-08,Location Mismatch,Medium
F004269,C00820,2023-07-02,High Amount,
F004270,C14585,2023-09-11,Multiple Transactions,Medium
F004271,C07405,2023-05-23,High Amount,High
F004272,C08595,2023-09-04,High Amount,High
F004273,C17994,2023-09-06,High Amount,Medium
F004274,C02567,2023-06-13,High Amount,High
F004275,C07263,2023-10-07,Location Mismatch,Low
F004276,C08070,2023-02-28,High Amount,Medium
F004277,C02749,2023-08-23,Multiple Transactions,High
F004278,C17134,2023-04-11,High Amount,Low
F004279,C00320,2023-07-04,High Amount,High
F004280,C13345,2023-10-21,High Amount,Low
F004281,C07012,2023-06-02,High Amount,Low
F004282,C12490,2023-02-19,Location Mismatch,
F004283,C15221,2023-04-18,Multiple Transactions,
F004284,C11082,2023-06-22,Multiple Transactions,Medium
F004285,C14120,2023-03-17,Multiple Transactions,Medium
F004286,C08169,2023-07-23,High Amount,Medium
F004287,C10073,2023-06-15,Location Mismatch,
F004288,C16931,2023-04-01,High Amount,Low
F004289,C00332,2023-10-19,Multiple Transactions,
F004290,C00966,2023-02-25,Multiple Transactions,Medium
F004291,C11834,2023-12-30,HighAmount,Medium
F004292,C01929,2023-09-02,High Amount,High
F004293,C19804,2023-05-29,Multiple Transactions,Medium
F004294,C03015,2023-05-17,Location Mismatch,Medium
F004295,C12786,2023-05-09,Multiple Transactions,High
F004296,C08252,2023-06-12,Multiple Transactions,High
F004297,C04961,2023-02-06,Location Mismatch,Medium
F004298,C09312,2023-02-24,High Amount,Low
F004299,C14679,2023-01-28,Location Mismatch,Medium
F004300,C04571,2023-12-21,Location Mismatch,Medium
F004301,C12611,2023-12-24,High Amount,Low
F004302,C14523,2023-02-02,Multiple Transactions,High
F004303,C01489,2023-09-26,Location Mismatch,Medium
F004304,C06167,2023-05-03,Location Mismatch,Medium
F004305,C14836,2023-11-15,High Amount,
F004306,C08300,2023-04-03,Multiple Transactions,High
F004307,C01568,2023-12-23,Location Mismatch,High
F004308,C16672,2023-04-22,Location Mismatch,Low
F004309,C18225,2023-02-01,Multiple Transactions,Low
F004310,C14049,2023-01-04,Multiple Transactions,Low
F004311,C07201,2023-11-23,Multiple Transactions,High
F004312,C11736,2023-12-10,High Amount,
F004313,C10009,2023-07-28,Multiple Transactions,High
F004314,C08752,2023-06-14,Multiple Transactions,High
F004315,C17418,2023-04-10,Location Mismatch,
F004316,C13491,2023-05-17,High Amount,Medium
F004317,C06673,2023-05-14,Location Mismatch,High
F004318,C03852,2023-08-24,Multiple Transactions,
F004319,C07643,2023-08-14,High Amount,Low
F004320,C06308,2023-09-22,High Amount,Low
F004321,C02161,2023-07-21,Location Mismatch,Low
F004322,C03347,2023-07-05,Location Mismatch,High
F004323,C03836,2023-06-23,High Amount,Low
F004324,C06333,2023-01-07,Multiple Transactions,Medium
F004325,C12871,2023-01-04,Location Mismatch,High
F004326,C14827,2023-09-13,Location Mismatch,Medium
F004327,C05473,2023-04-01,High Amount,High
F004328,C03054,2023-11-21,Multiple Transactions,Medium
F004329,C06239,2023-08-01,Multiple Transactions,Low
F004330,C04849,2023-11-09,High Amount,High
F004331,C04582,2023-02-15,Location Mismatch,Medium
F004332,C15412,2023-07-02,Multiple Transactions,Low
F004333,C07547,2023-03-25,High Amount,Medium
F004334,C19309,2023-01-19,HighAmount,High
F004335,C10719,2023-03-01,HighAmount,Medium
F004336,C04008,2023-02-06,Multiple Transactions,Low
F004337,C15559,2023-05-02,High Amount,Medium
F004338,C11470,2023-10-03,Multiple Transactions,
F004339,C05589,2023-01-01,High Amount,Low
F004340,C06536,2023-09-22,HighAmount,Medium
F004341,C15977,2023-11-06,Location Mismatch,Medium
F004342,C15469,2023-10-01,High Amount,Low
F004343,C15411,2023-11-21,Multiple Transactions,High
F004344,C00636,2023-04-30,High Amount,High
F004345,C04208,2023-11-10,High Amount,High
F004346,C00171,2023-07-12,High Amount,Low
F004347,C14205,2023-12-08,Multiple Transactions,High
F004348,C10667,2023-03-09,Multiple Transactions,High
F004349,C00650,2023-09-03,High Amount,High
F004350,C11015,2023-08-10,Multiple Transactions,Low
F004351,C09643,2023-04-11,Multiple Transactions,Low
F004352,C00192,2023-11-22,Location Mismatch,Medium
F004353,C05742,2023-04-06,High Amount,Low
F004354,C03453,2023-06-20,High Amount,Low
F004355,C15638,2023-02-22,Multiple Transactions,High
F004356,C12617,2023-01-20,Multiple Transactions,High
F004357,C00529,2023-11-30,Location Mismatch,Medium
F004358,C05642,2023-03-19,Multiple Transactions,Medium
F004359,C01719,2023-12-13,Multiple Transactions,Low
F004360,C06179,2023-03-04,Multiple Transactions,Low
F004361,C09284,2023-07-25,Multiple Transactions,Medium
F004362,C00883,2023-03-21,High Amount,High
F004363,C19269,2023-06-23,High Amount,High
F004364,C13693,2023-07-31,Multiple Transactions,High
F004365,C10973,2023-01-08,High Amount,High
F004366,C08755,2023-10-07,Location Mismatch,Low
F004367,C05268,2023-05-25,Multiple Transactions,Low
F004368,C13084,2023-12-17,High Amount,Low
F004369,C18502,2023-10-26,Location Mismatch,Low
F004370,C02338,2023-10-14,Location Mismatch,High
F004371,C14262,2023-09-16,High Amount,Medium
F004372,C13849,2023-10-10,Location Mismatch,High
F004373,C12193,2023-05-21,Multiple Transactions,High
F004374,C07640,2023-06-12,High Amount,Medium
F004375,C11201,2023-10-16,High Amount,Low
F004376,C16851,2023-07-20,Multiple Transactions,Low
F004377,C19284,2023-08-19,Multiple Transactions,High
F004378,C15521,2023-05-03,Location Mismatch,High
F004379,C14076,2023-08-16,Multiple Transactions,Low
F004380,C06474,2023-07-04,Multiple Transactions,Medium
F004381,C12837,2023-03-24,Location Mismatch,Medium
F004382,C10682,2023-01-24,High Amount,Low
F004383,C12301,2023-02-16,High Amount,Low
F004384,C09551,2023-11-19,High Amount,Low
F004385,C00412,2023-11-24,Multiple Transactions,High
F004386,C14391,2023-03-25,High Amount,High
F004387,C00178,2023-12-27,Location Mismatch,Medium
F004388,C03187,2023-10-18,High Amount,Medium
F004389,C14982,2023-09-11,Multiple Transactions,Medium
F004390,C03243,2023-09-21,High Amount,Medium
F004391,C15998,2023-12-09,High Amount,Medium
F004392,C05357,2023-11-29,High Amount,Low
F004393,C18216,2023-07-01,Location Mismatch,Medium
F004394,C13867,2023-12-04,High Amount,Medium
F004395,C09501,2023-04-10,High Amount,Low
F004396,C09922,2023-05-01,High Amount,Medium
F004397,C14418,2023-01-13,Multiple Transactions,High
F004398,C06199,2023-07-16,High Amount,Medium
F004399,C06458,2023-06-14,Location Mismatch,Low
F004400,C10892,2023-05-27,Location Mismatch,High
F004401,C13725,2023-12-24,Location Mismatch,Low
F004402,C19449,2023-05-16,High Amount,Medium
F004403,C14676,2023-02-17,Location Mismatch,High
F004404,C13092,2023-12-10,High Amount,
F004405,C08981,2023-04-18,Location Mismatch,
F004406,C16402,2023-01-19,Location Mismatch,Low
F004407,C09470,2023-01-29,High Amount,Low
F004408,C12322,2023-11-30,Multiple Transactions,High
F004409,C06275,2023-03-19,Location Mismatch,Medium
F004410,C00503,2023-11-29,High Amount,Low
F004411,C18587,2023-06-13,High Amount,Low
F004412,C03719,2023-09-23,Multiple Transactions,Low
F004413,C11188,2023-12-25,Location Mismatch,Medium
F004414,C10406,2023-08-28,Location Mismatch,Low
F004415,C02636,2023-08-02,High Amount,Low
F004416,C04287,2023-02-10,Location Mismatch,High
F004417,C13689,2023-08-16,Multiple Transactions,Medium
F004418,C08420,2023-05-02,Location Mismatch,Medium
F004419,C06412,2023-01-28,High Amount,Low
F004420,C04703,2023-11-11,Multiple Transactions,Low
F004421,C12727,2023-06-12,High Amount,Low
F004422,C07004,2023-10-30,Multiple Transactions,Medium
F004423,C11405,2023-03-31,High Amount,High
F004424,C08033,2023-04-28,HighAmount,
F004425,C05162,2023-09-26,Location Mismatch,Medium
F004426,C09067,2023-05-04,Location Mismatch,Medium
F004427,C06846,2023-11-26,Location Mismatch,Low
F004428,C09790,2023-02-13,High Amount,High
F004429,C16814,2023-08-01,High Amount,Low
F004430,C15597,2023-07-02,High Amount,Medium
F004431,C12869,2023-09-10,Location Mismatch,Medium
F004432,C01406,2023-11-28,High Amount,Medium
F004433,C10096,2023-11-28,Location Mismatch,High
F004434,C05776,2023-09-29,High Amount,High
F004435,C15977,2023-01-11,High Amount,Medium
F004436,C02761,2023-05-31,Location Mismatch,Medium
F004437,C10472,2023-06-26,Location Mismatch,Medium
F004438,C06887,2023-08-08,Location Mismatch,Low
F004439,C16146,2023-12-01,Location Mismatch,Low
F004440,C13204,2023-10-20,Multiple Transactions,High
F004441,C13227,2023-02-28,Multiple Transactions,Medium
F004442,C09690,2023-07-09,High Amount,Medium
F004443,C02619,2023-12-27,Multiple Transactions,Low
F004444,C01485,2023-02-15,High Amount,Medium
F004445,C11536,2023-08-28,Multiple Transactions,Low
F004446,C08555,2023-05-06,Multiple Transactions,High
F004447,C08853,2023-12-21,High Amount,Low
F004448,C09664,2023-02-16,Location Mismatch,Low
F004449,C13158,2023-10-25,Location Mismatch,High
F004450,C13334,2023-08-30,High Amount,Low
F004451,C06388,2023-05-04,Location Mismatch,Low
F004452,C01005,2023-06-01,High Amount,High
F004453,C10398,2023-09-06,High Amount,
F004454,C00852,2023-09-30,High Amount,Low
F004455,C08371,2023-04-14,High Amount,Medium
F004456,C05469,2023-07-06,Location Mismatch,Low
F004457,C04987,2023-04-07,High Amount,
F004458,C14059,2023-10-10,Multiple Transactions,High
F004459,C08545,2023-04-28,High Amount,Medium
F004460,C02997,2023-04-26,High Amount,Low
F004461,C16030,2023-09-20,High Amount,Medium
F004462,C02117,2023-03-02,High Amount,Low
F004463,C13540,2023-07-01,Multiple Transactions,Medium
F004464,C01573,2023-03-15,Multiple Transactions,Medium
F004465,C08977,2023-12-15,Location Mismatch,Low
F004466,C08941,2023-01-13,Location Mismatch,Medium
F004467,C00190,2023-07-25,High Amount,Medium
F004468,C01745,2023-01-23,Location Mismatch,Medium
F004469,C08705,2023-07-01,Location Mismatch,Medium
F004470,C09998,2023-06-15,High Amount,Medium
F004471,C17749,2023-03-27,High Amount,Low
F004472,C12922,2023-05-01,Location Mismatch,Medium
F004473,C06175,2023-06-20,Multiple Transactions,Medium
F004474,C06208,2023-12-06,High Amount,High
F004475,C02415,2023-01-31,HighAmount,Medium
F004476,C17169,2023-05-14,Location Mismatch,Medium
F004477,C14482,2023-11-10,Multiple Transactions,High
F004478,C09500,2023-10-27,High Amount,Low
F004479,C07016,2023-11-14,Location Mismatch,Medium
F004480,C16622,2023-06-28,Multiple Transactions,High
F004481,C00877,2023-03-11,Multiple Transactions,Low
F004482,C17442,2023-05-31,HighAmount,Medium
F004483,C05443,2023-04-05,High Amount,Medium
F004484,C15250,2023-10-29,Multiple Transactions,Low
F004485,C00219,2023-07-18,High Amount,High
F004486,C19673,2023-10-05,Multiple Transactions,High
F004487,C17514,2023-04-18,High Amount,Low
F004488,C07495,2023-07-31,Location Mismatch,High
F004489,C14012,2023-09-08,High Amount,Medium
F004490,C16528,2023-10-16,Multiple Transactions,Medium
F004491,C04712,2023-07-09,HighAmount,High
F004492,C13797,2023-06-01,Multiple Transactions,High
F004493,C08218,2023-07-10,High Amount,High
F004494,C01324,2023-09-18,Location Mismatch,Medium
F004495,C12498,2023-04-15,High Amount,High
F004496,C11515,2023-11-09,High Amount,Medium
F004497,C15005,2023-11-04,Multiple Transactions,
F004498,C04777,2023-04-13,HighAmount,Low
F004499,C08194,2023-06-23,High Amount,Medium
F004500,C05529,2023-07-02,High Amount,Medium
F004501,C05175,2023-01-15,Location Mismatch,Medium
F004502,C03134,2023-07-21,Multiple Transactions,Low
F004503,C19766,2023-06-22,Multiple Transactions,High
F004504,C03117,2023-01-15,High Amount,Low
F004505,C09003,2023-11-24,High Amount,Medium
F004506,C00521,2023-06-14,Location Mismatch,
F004507,C07068,2023-11-26,Multiple Transactions,Low
F004508,C14216,2023-05-01,Multiple Transactions,High
F004509,C19614,2023-01-30,Multiple Transactions,Medium
F004510,C05813,2023-08-10,High Amount,High
F004511,C07414,2023-10-19,Multiple Transactions,Medium
F004512,C14041,2023-07-14,High Amount,High
F004513,C15070,2023-09-16,Location Mismatch,High
F004514,C11851,2023-05-08,Multiple Transactions,High
F004515,C08885,2023-02-21,High Amount,Medium
F004516,C06259,2023-03-03,Location Mismatch,Low
F004517,C07269,2023-12-01,Multiple Transactions,Medium
F004518,C03057,2023-02-26,High Amount,Medium
F004519,C03227,2023-06-18,High Amount,
F004520,C03667,2023-07-05,Location Mismatch,Medium
F004521,C11451,2023-04-06,Multiple Transactions,Low
F004522,C04265,2023-03-18,High Amount,High
F004523,C17183,2023-03-04,High Amount,Low
F004524,C05630,2023-09-19,Multiple Transactions,Low
F004525,C06659,2023-07-04,High Amount,Medium
F004526,C11652,2023-12-24,Location Mismatch,Medium
F004527,C08243,2023-11-20,Multiple Transactions,
F004528,C02381,2023-05-08,Location Mismatch,Low
F004529,C02527,2023-06-11,Location Mismatch,Low
F004530,C14511,2023-06-26,Location Mismatch,Medium
F004531,C16443,2023-06-12,High Amount,Medium
F004532,C14936,2023-06-10,High Amount,High
F004533,C08014,2023-03-01,High Amount,High
F004534,C15937,2023-10-28,Location Mismatch,Low
F004535,C08593,2023-07-17,High Amount,High
F004536,C08159,2023-12-18,Location Mismatch,High
F004537,C18143,2023-12-25,Location Mismatch,Medium
F004538,C12578,2023-03-17,High Amount,Medium
F004539,C05324,2023-12-16,High Amount,Medium
F004540,C05890,2023-08-29,High Amount,Low
F004541,C10830,2023-11-07,High Amount,Low
F004542,C17582,2023-03-11,Multiple Transactions,High
F004543,C09757,2023-12-21,Location Mismatch,Medium
F004544,C06328,2023-11-11,Multiple Transactions,High
F004545,C18619,2023-05-07,High Amount,Medium
F004546,C14233,2023-12-24,Multiple Transactions,Medium
F004547,C19607,2023-02-17,Multiple Transactions,High
F004548,C00934,2023-09-24,High Amount,Low
F004549,C09700,2023-12-01,Multiple Transactions,High
F004550,C16723,2023-03-30,High Amount,Medium
F004551,C07151,2023-10-19,Multiple Transactions,Medium
F004552,C00869,2023-08-02,Multiple Transactions,High
F004553,C04850,2023-03-21,Multiple Transactions,Low
F004554,C01998,2023-05-16,High Amount,Medium
F004555,C18228,2023-02-06,Location Mismatch,Low
F004556,C07948,2023-01-15,Location Mismatch,Low
F004557,C01943,2023-10-10,Location Mismatch,Low
F004558,C10616,2023-03-07,HighAmount,Medium
F004559,C08627,2023-12-07,HighAmount,Medium
F004560,C17952,2023-12-06,Location Mismatch,Medium
F004561,C14349,2023-08-13,Multiple Transactions,Low
F004562,C07006,2023-11-03,Location Mismatch,Medium
F004563,C04474,2023-02-24,Multiple Transactions,High
F004564,C18980,2023-03-06,Multiple Transactions,Low
F004565,C11290,2023-01-26,High Amount,Low
F004566,C01262,2023-04-29,Multiple Transactions,High
F004567,C08214,2023-05-24,Location Mismatch,Medium
F004568,C09370,2023-12-11,Location Mismatch,Medium
F004569,C01318,2023-07-09,High Amount,Medium
F004570,C16992,2023-02-14,Multiple Transactions,Medium
F004571,C19509,2023-03-06,Location Mismatch,Low
F004572,C00553,2023-06-06,High Amount,Medium
F004573,C14065,2023-06-06,Location Mismatch,High
F004574,C01369,2023-03-12,Location Mismatch,High
F004575,C14698,2023-07-29,Multiple Transactions,Low
F004576,C13030,2023-07-10,Location Mismatch,Low
F004577,C18558,2023-10-10,Multiple Transactions,Medium
F004578,C09890,2023-05-16,Multiple Transactions,High
F004579,C03986,2023-05-16,Multiple Transactions,Medium
F004580,C04672,2023-06-28,High Amount,Low
F004581,C06436,2023-04-22,Multiple Transactions,High
F004582,C14120,2023-06-06,Location Mismatch,Low
F004583,C12717,2023-10-27,Multiple Transactions,High
F004584,C01232,2023-07-03,Multiple Transactions,Medium
F004585,C15624,2023-12-02,Location Mismatch,High
F004586,C05646,2023-12-14,Multiple Transactions,Low
F004587,C13179,2023-06-30,High Amount,Medium
F004588,C16713,2023-11-07,High Amount,High
F004589,C07687,2023-12-17,Multiple Transactions,Medium
F004590,C08018,2023-03-31,Location Mismatch,Medium
F004591,C06470,2023-05-28,High Amount,Medium
F004592,C16035,2023-05-17,Multiple Transactions,Low
F004593,C15196,2023-07-23,High Amount,Medium
F004594,C08976,2023-09-06,Multiple Transactions,Low
F004595,C02589,2023-04-23,Multiple Transactions,Medium
F004596,C18339,2023-01-29,Multiple Transactions,Low
F004597,C15831,2023-09-11,Multiple Transactions,Low
F004598,C04565,2023-08-05,Location Mismatch,Medium
F004599,C13593,2023-07-14,Location Mismatch,Low
F004600,C10769,2023-11-16,Multiple Transactions,Low
F004601,C09909,2023-01-05,Location Mismatch,High
F004602,C16194,2023-12-20,Location Mismatch,High
F004603,C05911,2023-01-29,High Amount,Low
F004604,C07439,2023-03-08,High Amount,Medium
F004605,C15438,2023-04-23,High Amount,Low
F004606,C09130,2023-07-18,High Amount,Low
F004607,C01446,2023-08-24,Location Mismatch,Low
F004608,C16757,2023-09-03,Location Mismatch,Medium
F004609,C02823,2023-03-28,Multiple Transactions,
F004610,C11719,2023-08-14,Multiple Transactions,Medium
F004611,C02460,2023-05-03,High Amount,Low
F004612,C12630,2023-11-25,HighAmount,Medium
F004613,C19803,2023-01-26,Multiple Transactions,Medium
F004614,C08936,2023-11-23,Location Mismatch,Medium
F004615,C07575,2023-06-26,Multiple Transactions,
F004616,C14508,2023-01-12,Location Mismatch,Low
F004617,C12438,2023-04-07,Multiple Transactions,Low
